width,height,sumofsquares,label
 67, 63,8458,2
 66, 69,9117,2
 63, 69,8730,2
 67, 68,9113,2
 64, 69,8857,2
 64, 66,8452,2
 65, 65,8450,2
 67, 63,8458,2
 66, 69,9117,2
 63, 69,8730,2
 67, 68,9113,2
 64, 70,8996,2
 64, 66,8452,2
 66, 65,8581,2
 67, 63,8458,2
 66, 69,9117,2
 67, 68,9113,2
 63, 69,8730,2
 64, 70,8996,2
 66, 65,8581,2
 63, 67,8458,2
 67, 64,8585,2
 66, 69,9117,2
 67, 68,9113,2
 64, 69,8857,2
 63, 67,8458,2
 64, 69,8857,2
 65, 65,8450,2
 67, 64,8585,2
 67, 69,9250,2
 65, 68,8849,2
 64, 69,8857,2
 66, 67,8845,2
 64, 70,8996,2
 67, 65,8714,2
 67, 65,8714,2
 67, 69,9250,2
 65, 68,8849,2
 67, 68,9113,2
 63, 69,8730,2
 67, 65,8714,2
 65, 70,9125,2
 67, 65,8714,2
 67, 69,9250,2
 63, 69,8730,2
 66, 68,8980,2
 64, 67,8585,2
 66, 65,8581,2
 65, 70,9125,2
 67, 65,8714,2
 67, 70,9389,2
 67, 68,9113,2
 63, 69,8730,2
 67, 65,8714,2
 64, 67,8585,2
 65, 70,9125,2
 67, 66,8845,2
 66, 69,9117,2
 63, 69,8730,2
 67, 68,9113,2
 67, 66,8845,2
 65, 70,9125,2
 64, 67,8585,2
 67, 65,8714,2
 66, 69,9117,2
 64, 66,8452,2
 63, 69,8730,2
 67, 67,8978,2
 66, 66,8712,2
 65, 70,9125,2
 67, 65,8714,2
 66, 69,9117,2
 67, 67,8978,2
 63, 69,8730,2
 64, 66,8452,2
 66, 66,8712,2
 64, 70,8996,2
 66, 65,8581,2
 66, 69,9117,2
 67, 67,8978,2
 64, 66,8452,2
 63, 68,8593,2
 65, 70,9125,2
 65, 66,8581,2
 66, 64,8452,2
 66, 70,9256,2
 63, 69,8730,2
 66, 68,8980,2
 64, 67,8585,2
 66, 65,8581,2
 65, 70,9125,2
 67, 63,8458,2
 66, 69,9117,2
 64, 66,8452,2
 67, 68,9113,2
 63, 69,8730,2
 66, 65,8581,2
 65, 69,8986,2
 67, 64,8585,2
 66, 70,9256,2
 64, 69,8857,2
 67, 67,8978,2
 64, 66,8452,2
 65, 69,8986,2
 66, 65,8581,2
 67, 64,8585,2
 66, 69,9117,2
 64, 68,8720,2
 67, 67,8978,2
 64, 67,8585,2
 64, 69,8857,2
 66, 65,8581,2
 67, 65,8714,2
 66, 69,9117,2
 67, 67,8978,2
 63, 69,8730,2
 64, 67,8585,2
 68, 65,8849,2
 63, 70,8869,2
 66, 66,8712,2
 66, 69,9117,2
 67, 68,9113,2
 63, 69,8730,2
 66, 66,8712,2
 63, 67,8458,2
 64, 69,8857,2
 68, 64,8720,2
 66, 68,8980,2
 63, 69,8730,2
 66, 67,8845,2
 64, 67,8585,2
 64, 69,8857,2
 66, 66,8712,2
 67, 65,8714,2
 66, 69,9117,2
 63, 69,8730,2
 67, 67,8978,2
 64, 67,8585,2
 65, 69,8986,2
 66, 66,8712,2
 67, 64,8585,2
 66, 69,9117,2
 63, 69,8730,2
 66, 66,8712,2
 64, 69,8857,2
 63, 67,8458,2
 66, 66,8712,2
 67, 64,8585,2
 66, 69,9117,2
 67, 67,8978,2
 63, 69,8730,2
 64, 69,8857,2
 63, 67,8458,2
 66, 66,8712,2
 67, 64,8585,2
 66, 68,8980,2
 67, 68,9113,2
 63, 69,8730,2
 64, 69,8857,2
 63, 66,8325,2
 65, 66,8581,2
 67, 64,8585,2
 66, 69,9117,2
 67, 68,9113,2
 63, 69,8730,2
 66, 67,8845,2
 64, 69,8857,2
 63, 66,8325,2
 67, 64,8585,2
 66, 69,9117,2
 63, 69,8730,2
 67, 68,9113,2
 63, 67,8458,2
 64, 69,8857,2
 66, 67,8845,2
 67, 64,8585,2
 66, 69,9117,2
 67, 67,8978,2
 63, 69,8730,2
 64, 70,8996,2
 63, 67,8458,2
 66, 66,8712,2
 67, 63,8458,2
 66, 69,9117,2
 67, 68,9113,2
 63, 69,8730,2
 63, 67,8458,2
 66, 66,8712,2
 64, 70,8996,2
 67, 63,8458,2
 66, 69,9117,2
 67, 68,9113,2
 63, 69,8730,2
 66, 65,8581,2
 63, 67,8458,2
 64, 69,8857,2
 67, 63,8458,2
 66, 69,9117,2
 64, 68,8720,2
 66, 68,8980,2
 64, 70,8996,2
 64, 67,8585,2
 66, 66,8712,2
 67, 64,8585,2
 66, 69,9117,2
 64, 67,8585,2
 66, 68,8980,2
 64, 68,8720,2
 64, 70,8996,2
 65, 66,8581,2
 67, 65,8714,2
 66, 69,9117,2
 64, 66,8452,2
 66, 68,8980,2
 64, 68,8720,2
 66, 66,8712,2
 64, 70,8996,2
 67, 65,8714,2
 66, 69,9117,2
 64, 68,8720,2
 67, 67,8978,2
 64, 66,8452,2
 64, 70,8996,2
 65, 66,8581,2
 67, 64,8585,2
 66, 69,9117,2
 67, 68,9113,2
 64, 67,8585,2
 64, 68,8720,2
 64, 70,8996,2
 66, 66,8712,2
 67, 65,8714,2
 66, 69,9117,2
 63, 68,8593,2
 67, 68,9113,2
 64, 66,8452,2
 64, 70,8996,2
 66, 66,8712,2
 67, 65,8714,2
 66, 70,9256,2
 64, 68,8720,2
 66, 68,8980,2
 64, 67,8585,2
 66, 66,8712,2
 64, 70,8996,2
 67, 65,8714,2
 66, 70,9256,2
 67, 68,9113,2
 66, 66,8712,2
 64, 68,8720,2
 65, 70,9125,2
 64, 68,8720,2
 68, 65,8849,2
 66, 70,9256,2
 64, 68,8720,2
 64, 67,8585,2
 67, 69,9250,2
 67, 66,8845,2
 65, 69,8986,2
 67, 65,8714,2
 66, 69,9117,2
 64, 68,8720,2
 67, 68,9113,2
 65, 67,8714,2
 66, 66,8712,2
 65, 69,8986,2
 67, 65,8714,2
 66, 70,9256,2
 64, 68,8720,2
 66, 68,8980,2
 64, 67,8585,2
 66, 66,8712,2
 68, 65,8849,2
 64, 69,8857,2
 67, 70,9389,2
 64, 69,8857,2
 67, 69,9250,2
 68, 65,8849,2
 64, 67,8585,2
 64, 70,8996,2
 66, 66,8712,2
 67, 69,9250,2
 64, 68,8720,2
 66, 68,8980,2
 64, 68,8720,2
 66, 65,8581,2
 64, 70,8996,2
 68, 64,8720,2
 67, 69,9250,2
 64, 67,8585,2
 66, 67,8845,2
 64, 68,8720,2
 64, 70,8996,2
 68, 64,8720,2
 66, 65,8581,2
 66, 69,9117,2
 64, 69,8857,2
 64, 67,8585,2
 66, 67,8845,2
 67, 64,8585,2
 64, 70,8996,2
 66, 65,8581,2
 66, 69,9117,2
 66, 67,8845,2
 64, 67,8585,2
 64, 68,8720,2
 64, 70,8996,2
 66, 64,8452,2
 67, 64,8585,2
 66, 69,9117,2
 64, 68,8720,2
 67, 68,9113,2
 64, 67,8585,2
 65, 70,9125,2
 67, 65,8714,2
 65, 64,8321,2
 67, 69,9250,2
 64, 69,8857,2
 66, 67,8845,2
 64, 66,8452,2
 64, 70,8996,2
 65, 64,8321,2
 67, 64,8585,2
 66, 70,9256,2
 63, 69,8730,2
 66, 68,8980,2
 64, 67,8585,2
 64, 70,8996,2
 65, 65,8450,2
 67, 64,8585,2
 66, 70,9256,2
 63, 69,8730,2
 66, 67,8845,2
 64, 67,8585,2
 64, 70,8996,2
 65, 64,8321,2
 67, 64,8585,2
 66, 69,9117,2
 64, 69,8857,2
 66, 68,8980,2
 63, 66,8325,2
 65, 70,9125,2
 66, 65,8581,2
 68, 64,8720,2
 66, 70,9256,2
 66, 68,8980,2
 64, 69,8857,2
 64, 66,8452,2
 65, 71,9266,2
 67, 64,8585,2
 66, 65,8581,2
 66, 70,9256,2
 64, 69,8857,2
 66, 68,8980,2
 64, 67,8585,2
 64, 71,9137,2
 68, 64,8720,2
 65, 65,8450,2
 66, 69,9117,2
 64, 69,8857,2
 66, 68,8980,2
 64, 67,8585,2
 65, 71,9266,2
 66, 65,8581,2
 68, 64,8720,2
 67, 68,9113,2
 64, 70,8996,2
 67, 65,8714,2
 66, 68,8980,2
 63, 69,8730,2
 63, 66,8325,2
 65, 66,8581,2
 67, 69,9250,2
 63, 69,8730,2
 65, 67,8714,2
 64, 69,8857,2
 63, 67,8458,2
 68, 64,8720,2
 65, 66,8581,2
 67, 69,9250,2
 66, 68,8980,2
 63, 69,8730,2
 64, 66,8452,2
 64, 69,8857,2
 65, 66,8581,2
 67, 64,8585,2
 67, 69,9250,2
 66, 68,8980,2
 64, 70,8996,2
 63, 69,8730,2
 63, 66,8325,2
 68, 65,8849,2
 66, 66,8712,2
 66, 68,8980,2
 66, 67,8845,2
 63, 69,8730,2
 64, 66,8452,2
 64, 69,8857,2
 65, 66,8581,2
 68, 65,8849,2
 66, 68,8980,2
 67, 68,9113,2
 63, 69,8730,2
 63, 66,8325,2
 64, 69,8857,2
 65, 66,8581,2
 68, 64,8720,2
 67, 69,9250,2
 67, 68,9113,2
 63, 69,8730,2
 64, 66,8452,2
 64, 69,8857,2
 65, 66,8581,2
 67, 65,8714,2
 66, 69,9117,2
 67, 68,9113,2
 63, 69,8730,2
 64, 69,8857,2
 64, 66,8452,2
 65, 66,8581,2
 67, 64,8585,2
 66, 69,9117,2
 67, 68,9113,2
 63, 69,8730,2
 64, 69,8857,2
 65, 66,8581,2
 63, 67,8458,2
 67, 64,8585,2
 66, 69,9117,2
 67, 68,9113,2
 63, 69,8730,2
 64, 67,8585,2
 64, 69,8857,2
 68, 65,8849,2
 64, 65,8321,2
 66, 69,9117,2
 67, 68,9113,2
 63, 69,8730,2
 63, 67,8458,2
 64, 69,8857,2
 68, 65,8849,2
 64, 65,8321,2
 66, 70,9256,2
 66, 68,8980,2
 63, 69,8730,2
 64, 67,8585,2
 64, 69,8857,2
 68, 64,8720,2
 65, 66,8581,2
 66, 70,9256,2
 67, 68,9113,2
 64, 68,8720,2
 63, 69,8730,2
 64, 70,8996,2
 66, 66,8712,2
 68, 64,8720,2
 66, 70,9256,2
 67, 69,9250,2
 64, 69,8857,2
 64, 67,8585,2
 64, 70,8996,2
 67, 66,8845,2
 68, 64,8720,2
 66, 70,9256,2
 64, 67,8585,2
 64, 69,8857,2
 66, 68,8980,2
 65, 70,9125,2
 66, 66,8712,2
 68, 64,8720,2
 66, 70,9256,2
 66, 68,8980,2
 64, 69,8857,2
 64, 67,8585,2
 65, 70,9125,2
 66, 65,8581,2
 67, 64,8585,2
 66, 70,9256,2
 63, 69,8730,2
 67, 68,9113,2
 64, 67,8585,2
 65, 70,9125,2
 66, 65,8581,2
 67, 64,8585,2
 66, 70,9256,2
 63, 69,8730,2
 66, 68,8980,2
 64, 67,8585,2
 64, 70,8996,2
 67, 65,8714,2
 66, 65,8581,2
 66, 70,9256,2
 64, 69,8857,2
 66, 68,8980,2
 64, 67,8585,2
 65, 70,9125,2
 66, 65,8581,2
 67, 65,8714,2
 66, 70,9256,2
 67, 68,9113,2
 64, 68,8720,2
 64, 67,8585,2
 66, 65,8581,2
 64, 70,8996,2
 67, 64,8585,2
 66, 70,9256,2
 66, 68,8980,2
 64, 68,8720,2
 64, 68,8720,2
 66, 66,8712,2
 64, 70,8996,2
 67, 64,8585,2
 66, 70,9256,2
 67, 68,9113,2
 63, 69,8730,2
 65, 67,8714,2
 64, 70,8996,2
 66, 65,8581,2
 68, 64,8720,2
 66, 70,9256,2
 63, 69,8730,2
 66, 67,8845,2
 64, 67,8585,2
 64, 70,8996,2
 67, 66,8845,2
 67, 64,8585,2
 66, 70,9256,2
 63, 69,8730,2
 66, 68,8980,2
 65, 67,8714,2
 64, 70,8996,2
 66, 66,8712,2
 67, 64,8585,2
 66, 69,9117,2
 65, 67,8714,2
 67, 68,9113,2
 63, 69,8730,2
 67, 66,8845,2
 64, 68,8720,2
 67, 64,8585,2
 66, 69,9117,2
 63, 68,8593,2
 67, 68,9113,2
 64, 68,8720,2
 63, 70,8869,2
 66, 65,8581,2
 67, 64,8585,2
 67, 70,9389,2
 63, 68,8593,2
 67, 67,8978,2
 64, 68,8720,2
 67, 65,8714,2
 63, 69,8730,2
 67, 64,8585,2
 66, 69,9117,2
 67, 68,9113,2
 64, 67,8585,2
 63, 68,8593,2
 67, 66,8845,2
 63, 69,8730,2
 67, 64,8585,2
 66, 69,9117,2
 63, 69,8730,2
 67, 68,9113,2
 64, 66,8452,2
 67, 64,8585,2
 64, 69,8857,2
 66, 66,8712,2
 66, 69,9117,2
 64, 68,8720,2
 66, 67,8845,2
 64, 67,8585,2
 64, 70,8996,2
 66, 66,8712,2
 67, 64,8585,2
 66, 69,9117,2
 67, 68,9113,2
 64, 68,8720,2
 64, 67,8585,2
 64, 70,8996,2
 66, 66,8712,2
 67, 63,8458,2
 66, 69,9117,2
 64, 68,8720,2
 67, 68,9113,2
 64, 66,8452,2
 64, 70,8996,2
 66, 66,8712,2
 67, 64,8585,2
 67, 69,9250,2
 63, 69,8730,2
 67, 68,9113,2
 64, 66,8452,2
 64, 70,8996,2
 66, 66,8712,2
 67, 64,8585,2
 66, 69,9117,2
 64, 68,8720,2
 67, 68,9113,2
 64, 67,8585,2
 64, 69,8857,2
 65, 65,8450,2
 67, 64,8585,2
 66, 69,9117,2
 63, 68,8593,2
 67, 68,9113,2
 64, 67,8585,2
 64, 69,8857,2
 65, 66,8581,2
 67, 64,8585,2
 66, 69,9117,2
 63, 68,8593,2
 64, 67,8585,2
 67, 68,9113,2
 64, 70,8996,2
 65, 66,8581,2
 67, 64,8585,2
 66, 69,9117,2
 67, 68,9113,2
 64, 69,8857,2
 63, 70,8869,2
 68, 65,8849,2
 63, 67,8458,2
 66, 65,8581,2
 66, 69,9117,2
 66, 67,8845,2
 64, 69,8857,2
 64, 67,8585,2
 63, 70,8869,2
 67, 65,8714,2
 65, 65,8450,2
 66, 69,9117,2
 67, 68,9113,2
 63, 69,8730,2
 63, 67,8458,2
 63, 70,8869,2
 67, 65,8714,2
 65, 65,8450,2
 66, 69,9117,2
 67, 68,9113,2
 64, 69,8857,2
 63, 67,8458,2
 64, 70,8996,2
 68, 66,8980,2
 66, 66,8712,2
 66, 69,9117,2
 67, 68,9113,2
 63, 68,8593,2
 64, 70,8996,2
 66, 66,8712,2
 64, 68,8720,2
 68, 65,8849,2
 66, 69,9117,2
 63, 68,8593,2
 66, 68,8980,2
 64, 70,8996,2
 64, 66,8452,2
 67, 65,8714,2
 66, 65,8581,2
 66, 69,9117,2
 63, 68,8593,2
 66, 68,8980,2
 64, 70,8996,2
 64, 67,8585,2
 66, 65,8581,2
 67, 65,8714,2
 66, 69,9117,2
 63, 69,8730,2
 64, 70,8996,2
 66, 68,8980,2
 64, 67,8585,2
 66, 65,8581,2
 67, 64,8585,2
 66, 69,9117,2
 64, 69,8857,2
 66, 68,8980,2
 64, 70,8996,2
 64, 67,8585,2
 66, 65,8581,2
 68, 65,8849,2
 66, 69,9117,2
 64, 69,8857,2
 66, 68,8980,2
 64, 70,8996,2
 64, 67,8585,2
 66, 65,8581,2
 67, 64,8585,2
 66, 69,9117,2
 64, 69,8857,2
 66, 68,8980,2
 64, 67,8585,2
 64, 70,8996,2
 66, 65,8581,2
 67, 64,8585,2
 66, 69,9117,2
 64, 69,8857,2
 66, 68,8980,2
 63, 67,8458,2
 64, 69,8857,2
 67, 65,8714,2
 66, 65,8581,2
 66, 69,9117,2
 63, 69,8730,2
 64, 67,8585,2
 65, 67,8714,2
 64, 69,8857,2
 67, 65,8714,2
 66, 66,8712,2
 66, 69,9117,2
 63, 69,8730,2
 65, 67,8714,2
 66, 66,8712,2
 64, 69,8857,2
 67, 66,8845,2
 63, 67,8458,2
 66, 70,9256,2
 64, 69,8857,2
 66, 67,8845,2
 64, 69,8857,2
 66, 65,8581,2
 67, 65,8714,2
 63, 67,8458,2
 66, 69,9117,2
 64, 68,8720,2
 66, 68,8980,2
 64, 69,8857,2
 66, 65,8581,2
 63, 66,8325,2
 66, 64,8452,2
 66, 69,9117,2
 64, 68,8720,2
 65, 68,8849,2
 66, 65,8581,2
 64, 67,8585,2
 64, 69,8857,2
 67, 65,8714,2
 66, 69,9117,2
 64, 69,8857,2
 66, 68,8980,2
 66, 66,8712,2
 64, 67,8585,2
 64, 70,8996,2
 67, 65,8714,2
 66, 69,9117,2
 66, 67,8845,2
 64, 68,8720,2
 67, 66,8845,2
 64, 70,8996,2
 63, 66,8325,2
 67, 65,8714,2
 67, 69,9250,2
 66, 68,8980,2
 64, 68,8720,2
 67, 66,8845,2
 64, 70,8996,2
 64, 66,8452,2
 66, 64,8452,2
 67, 69,9250,2
 64, 69,8857,2
 66, 68,8980,2
 66, 66,8712,2
 64, 67,8585,2
 64, 70,8996,2
 67, 65,8714,2
 67, 69,9250,2
 64, 68,8720,2
 66, 67,8845,2
 66, 66,8712,2
 63, 67,8458,2
 64, 70,8996,2
 67, 65,8714,2
 67, 70,9389,2
 64, 68,8720,2
 66, 67,8845,2
 64, 67,8585,2
 64, 70,8996,2
 66, 66,8712,2
 67, 64,8585,2
 67, 69,9250,2
 63, 68,8593,2
 66, 68,8980,2
 64, 70,8996,2
 63, 66,8325,2
 66, 66,8712,2
 67, 64,8585,2
 66, 70,9256,2
 63, 69,8730,2
 66, 68,8980,2
 63, 68,8593,2
 63, 69,8730,2
 67, 64,8585,2
 66, 66,8712,2
 66, 69,9117,2
 67, 68,9113,2
 63, 69,8730,2
 63, 69,8730,2
 63, 67,8458,2
 67, 65,8714,2
 65, 65,8450,2
 66, 69,9117,2
 64, 69,8857,2
 67, 68,9113,2
 64, 67,8585,2
 64, 70,8996,2
 66, 66,8712,2
 67, 64,8585,2
 66, 70,9256,2
 63, 69,8730,2
 66, 68,8980,2
 64, 67,8585,2
 64, 69,8857,2
 66, 66,8712,2
 67, 64,8585,2
 66, 69,9117,2
 64, 67,8585,2
 66, 68,8980,2
 63, 69,8730,2
 63, 69,8730,2
 67, 65,8714,2
 66, 65,8581,2
 66, 69,9117,2
 64, 67,8585,2
 66, 67,8845,2
 63, 69,8730,2
 64, 69,8857,2
 66, 65,8581,2
 67, 65,8714,2
 66, 69,9117,2
 63, 69,8730,2
 67, 67,8978,2
 64, 70,8996,2
 64, 67,8585,2
 66, 66,8712,2
 67, 64,8585,2
 66, 69,9117,2
 67, 68,9113,2
 64, 67,8585,2
 63, 69,8730,2
 67, 66,8845,2
 64, 70,8996,2
 67, 65,8714,2
 66, 69,9117,2
 63, 69,8730,2
 66, 67,8845,2
 64, 68,8720,2
 67, 65,8714,2
 64, 70,8996,2
 67, 64,8585,2
 66, 69,9117,2
 67, 67,8978,2
 63, 69,8730,2
 64, 70,8996,2
 64, 68,8720,2
 67, 66,8845,2
 67, 65,8714,2
 67, 70,9389,2
 64, 69,8857,2
 66, 67,8845,2
 64, 67,8585,2
 64, 70,8996,2
 66, 65,8581,2
 68, 65,8849,2
 66, 70,9256,2
 63, 69,8730,2
 67, 68,9113,2
 64, 67,8585,2
 64, 70,8996,2
 66, 65,8581,2
 68, 65,8849,2
 67, 70,9389,2
 63, 69,8730,2
 66, 69,9117,2
 64, 67,8585,2
 68, 65,8849,2
 64, 69,8857,2
 66, 66,8712,2
 67, 70,9389,2
 63, 69,8730,2
 65, 68,8849,2
 64, 69,8857,2
 64, 67,8585,2
 67, 65,8714,2
 65, 65,8450,2
 67, 70,9389,2
 64, 68,8720,2
 66, 68,8980,2
 64, 67,8585,2
 67, 65,8714,2
 64, 69,8857,2
 65, 66,8581,2
 67, 70,9389,2
 63, 69,8730,2
 66, 68,8980,2
 64, 70,8996,2
 63, 67,8458,2
 68, 65,8849,2
 66, 66,8712,2
 67, 69,9250,2
 63, 68,8593,2
 66, 67,8845,2
 67, 65,8714,2
 64, 69,8857,2
 63, 67,8458,2
 65, 65,8450,2
 66, 69,9117,2
 63, 68,8593,2
 66, 67,8845,2
 68, 65,8849,2
 63, 66,8325,2
 64, 70,8996,2
 65, 65,8450,2
 66, 69,9117,2
 66, 67,8845,2
 63, 68,8593,2
 67, 64,8585,2
 63, 67,8458,2
 63, 70,8869,2
 66, 65,8581,2
 66, 69,9117,2
 63, 68,8593,2
 65, 67,8714,2
 63, 66,8325,2
 67, 65,8714,2
 63, 70,8869,2
 66, 65,8581,2
 66, 69,9117,2
 63, 68,8593,2
 66, 67,8845,2
 63, 70,8869,2
 63, 67,8458,2
 65, 65,8450,2
 67, 64,8585,2
 66, 69,9117,2
 63, 69,8730,2
 66, 67,8845,2
 64, 67,8585,2
 64, 70,8996,2
 65, 65,8450,2
 67, 64,8585,2
 66, 69,9117,2
 63, 68,8593,2
 66, 67,8845,2
 64, 67,8585,2
 63, 70,8869,2
 66, 65,8581,2
 67, 64,8585,2
 66, 69,9117,2
 63, 68,8593,2
 66, 67,8845,2
 64, 67,8585,2
 63, 70,8869,2
 67, 64,8585,2
 65, 65,8450,2
 66, 70,9256,2
 63, 68,8593,2
 66, 68,8980,2
 63, 67,8458,2
 64, 70,8996,2
 67, 66,8845,2
 67, 66,8845,2
 67, 70,9389,2
 66, 68,8980,2
 63, 69,8730,2
 64, 70,8996,2
 64, 68,8720,2
 66, 66,8712,2
 68, 65,8849,2
 66, 70,9256,2
 64, 67,8585,2
 63, 68,8593,2
 66, 68,8980,2
 64, 70,8996,2
 65, 66,8581,2
 67, 65,8714,2
 66, 69,9117,2
 66, 68,8980,2
 63, 68,8593,2
 64, 67,8585,2
 64, 70,8996,2
 65, 65,8450,2
 68, 64,8720,2
 66, 69,9117,2
 64, 66,8452,2
 67, 68,9113,2
 63, 68,8593,2
 65, 69,8986,2
 65, 65,8450,2
 68, 65,8849,2
 66, 69,9117,2
 63, 67,8458,2
 66, 68,8980,2
 63, 68,8593,2
 64, 70,8996,2
 66, 66,8712,2
 68, 65,8849,2
 67, 69,9250,2
 67, 68,9113,2
 64, 66,8452,2
 63, 68,8593,2
 66, 66,8712,2
 64, 70,8996,2
 68, 65,8849,2
 66, 69,9117,2
 67, 68,9113,2
 64, 68,8720,2
 64, 67,8585,2
 66, 65,8581,2
 64, 70,8996,2
 68, 65,8849,2
 66, 70,9256,2
 64, 68,8720,2
 67, 68,9113,2
 64, 67,8585,2
 66, 65,8581,2
 64, 69,8857,2
 67, 65,8714,2
 66, 69,9117,2
 64, 68,8720,2
 64, 67,8585,2
 67, 67,8978,2
 64, 70,8996,2
 67, 65,8714,2
 66, 66,8712,2
 66, 69,9117,2
 64, 68,8720,2
 66, 67,8845,2
 63, 67,8458,2
 66, 65,8581,2
 64, 70,8996,2
 67, 65,8714,2
 66, 69,9117,2
 64, 68,8720,2
 67, 68,9113,2
 64, 67,8585,2
 67, 66,8845,2
 64, 70,8996,2
 67, 65,8714,2
 66, 69,9117,2
 65, 67,8714,2
 66, 68,8980,2
 65, 69,8986,2
 63, 68,8593,2
 66, 66,8712,2
 68, 64,8720,2
 66, 70,9256,2
 67, 68,9113,2
 63, 68,8593,2
 65, 68,8849,2
 65, 69,8986,2
 67, 66,8845,2
 68, 64,8720,2
 66, 70,9256,2
 63, 68,8593,2
 66, 67,8845,2
 64, 69,8857,2
 67, 66,8845,2
 64, 67,8585,2
 68, 64,8720,2
 66, 69,9117,2
 63, 68,8593,2
 66, 67,8845,2
 64, 69,8857,2
 64, 67,8585,2
 66, 65,8581,2
 68, 64,8720,2
 66, 69,9117,2
 63, 69,8730,2
 66, 66,8712,2
 63, 67,8458,2
 64, 69,8857,2
 67, 65,8714,2
 66, 65,8581,2
 67, 69,9250,2
 64, 67,8585,2
 63, 69,8730,2
 66, 67,8845,2
 64, 68,8720,2
 66, 65,8581,2
 68, 64,8720,2
 67, 69,9250,2
 63, 69,8730,2
 64, 67,8585,2
 66, 68,8980,2
 64, 69,8857,2
 65, 66,8581,2
 68, 64,8720,2
 67, 69,9250,2
 63, 69,8730,2
 64, 67,8585,2
 66, 66,8712,2
 66, 68,8980,2
 64, 68,8720,2
 68, 65,8849,2
 67, 69,9250,2
 63, 69,8730,2
 64, 67,8585,2
 66, 67,8845,2
 66, 66,8712,2
 64, 69,8857,2
 67, 65,8714,2
 66, 69,9117,2
 63, 69,8730,2
 64, 67,8585,2
 66, 68,8980,2
 64, 68,8720,2
 66, 66,8712,2
 68, 65,8849,2
 67, 69,9250,2
 64, 69,8857,2
 64, 67,8585,2
 66, 67,8845,2
 65, 69,8986,2
 66, 66,8712,2
 67, 65,8714,2
 66, 69,9117,2
 66, 67,8845,2
 63, 69,8730,2
 64, 69,8857,2
 64, 67,8585,2
 67, 64,8585,2
 66, 66,8712,2
 67, 70,9389,2
 64, 68,8720,2
 67, 69,9250,2
 64, 68,8720,2
 64, 69,8857,2
 67, 64,8585,2
 66, 64,8452,2
 66, 69,9117,2
 64, 68,8720,2
 67, 68,9113,2
 64, 68,8720,2
 64, 69,8857,2
 66, 65,8581,2
 68, 64,8720,2
 66, 69,9117,2
 68, 68,9248,2
 63, 68,8593,2
 64, 69,8857,2
 64, 68,8720,2
 66, 65,8581,2
 68, 65,8849,2
 66, 69,9117,2
 68, 68,9248,2
 63, 68,8593,2
 63, 66,8325,2
 64, 70,8996,2
 66, 66,8712,2
 68, 65,8849,2
 66, 70,9256,2
 68, 69,9385,2
 64, 67,8585,2
 63, 68,8593,2
 63, 69,8730,2
 65, 65,8450,2
 68, 65,8849,2
 66, 70,9256,2
 67, 69,9250,2
 63, 68,8593,2
 64, 66,8452,2
 64, 70,8996,2
 67, 65,8714,2
 65, 65,8450,2
 66, 70,9256,2
 67, 68,9113,2
 63, 68,8593,2
 65, 66,8581,2
 64, 70,8996,2
 67, 64,8585,2
 65, 65,8450,2
 66, 70,9256,2
 68, 69,9385,2
 63, 69,8730,2
 64, 67,8585,2
 64, 70,8996,2
 67, 65,8714,2
 65, 66,8581,2
 66, 70,9256,2
 68, 69,9385,2
 63, 69,8730,2
 64, 67,8585,2
 64, 70,8996,2
 67, 65,8714,2
 65, 65,8450,2
 66, 70,9256,2
 67, 69,9250,2
 64, 66,8452,2
 63, 69,8730,2
 64, 70,8996,2
 67, 65,8714,2
 65, 65,8450,2
 66, 70,9256,2
 67, 68,9113,2
 64, 67,8585,2
 63, 68,8593,2
 64, 70,8996,2
 67, 65,8714,2
 65, 65,8450,2
 66, 70,9256,2
 64, 67,8585,2
 67, 69,9250,2
 63, 69,8730,2
 64, 70,8996,2
 65, 66,8581,2
 67, 65,8714,2
 66, 70,9256,2
 64, 69,8857,2
 66, 68,8980,2
 64, 67,8585,2
 64, 69,8857,2
 68, 64,8720,2
 65, 65,8450,2
 66, 70,9256,2
 63, 69,8730,2
 66, 68,8980,2
 64, 66,8452,2
 64, 69,8857,2
 68, 65,8849,2
 66, 65,8581,2
 66, 69,9117,2
 66, 68,8980,2
 63, 69,8730,2
 64, 66,8452,2
 64, 69,8857,2
 67, 65,8714,2
 66, 65,8581,2
 66, 70,9256,2
 67, 68,9113,2
 63, 69,8730,2
 64, 66,8452,2
 65, 69,8986,2
 66, 66,8712,2
 68, 64,8720,2
 67, 70,9389,2
 64, 68,8720,2
 66, 68,8980,2
 64, 66,8452,2
 65, 70,9125,2
 66, 66,8712,2
 68, 64,8720,2
 66, 70,9256,2
 64, 69,8857,2
 66, 68,8980,2
 64, 67,8585,2
 65, 70,9125,2
 66, 66,8712,2
 67, 64,8585,2
 66, 70,9256,2
 63, 69,8730,2
 66, 68,8980,2
 64, 70,8996,2
 64, 67,8585,2
 66, 66,8712,2
 68, 64,8720,2
 67, 69,9250,2
 64, 69,8857,2
 66, 68,8980,2
 64, 67,8585,2
 65, 70,9125,2
 66, 66,8712,2
 68, 64,8720,2
 67, 69,9250,2
 63, 69,8730,2
 66, 68,8980,2
 65, 67,8714,2
 65, 70,9125,2
 66, 66,8712,2
 68, 64,8720,2
 67, 70,9389,2
 63, 69,8730,2
 65, 67,8714,2
